INST_CODE,COLLEGE_NAME,DIST_CODE,BRANCH_CODE,BRANCH_NAME,YEAR,PHASE,OC_BOYS,OC_GIRLS,BC_A_BOYS,BC_A_GIRLS,BC_B_BOYS,BC_B_GIRLS,BC_C_BOYS,BC_C_GIRLS,BC_D_BOYS,BC_D_GIRLS,BC_E_BOYS,BC_E_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,EWS_BOYS,EWS_GIRLS,PLACE,COLLEGE_TYPE
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,MDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,FINAL,59012.0,59012.0,102179.0,133845.0,75298.0,75298.0,59012.0,59012.0,85707.0,90428.0,124775.0,124775.0,120165.0,156254.0,152099.0,152099.0,59012.0,76289.0,DUNDIGAL,PVT
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,MDL,INF,INFORMATION TECHNOLOGY,2023,FINAL,18228.0,19544.0,47130.0,47130.0,33104.0,33104.0,18228.0,98015.0,30670.0,30670.0,45313.0,66039.0,81097.0,84504.0,107425.0,121154.0,18228.0,19544.0,DUNDIGAL,PVT
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,MDL,MEC,MECHANICAL ENGINEERING,2023,FINAL,94896.0,94896.0,94896.0,134360.0,140105.0,140105.0,94896.0,94896.0,94896.0,119054.0,94896.0,94896.0,152598.0,152598.0,152221.0,156503.0,94896.0,97513.0,DUNDIGAL,PVT
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SDP,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,SIDDIPET,PVT
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SDP,CSE,COMPUTER SCIENCE AND ENGINEERING,2023,FINAL,92123.0,92123.0,103837.0,103837.0,124640.0,136956.0,117241.0,117241.0,121556.0,121556.0,139964.0,139964.0,153823.0,153823.0,118743.0,118743.0,95438.0,95438.0,SIDDIPET,PVT
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SDP,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,SIDDIPET,PVT
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SDP,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,SIDDIPET,PVT
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SDP,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,SIDDIPET,PVT
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),RR,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,IBRAHIMPATAN,PVT
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),RR,CIV,CIVIL ENGINEERING,2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,IBRAHIMPATAN,PVT
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),RR,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,IBRAHIMPATAN,PVT
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),RR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2023,FINAL,66909.0,66909.0,124310.0,128302.0,74736.0,94311.0,66909.0,66909.0,75712.0,85351.0,134041.0,134041.0,155304.0,156299.0,154015.0,154844.0,66909.0,66909.0,IBRAHIMPATAN,PVT
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),RR,CSE,COMPUTER SCIENCE AND ENGINEERING,2023,FINAL,36688.0,44777.0,74658.0,88411.0,74117.0,77409.0,54372.0,54372.0,52022.0,70483.0,112307.0,112307.0,114410.0,119221.0,117043.0,151285.0,39939.0,44777.0,IBRAHIMPATAN,PVT
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2023,FINAL,44867.0,46012.0,112001.0,112001.0,85480.0,90801.0,44867.0,87949.0,76434.0,89301.0,138012.0,138012.0,153197.0,153197.0,153751.0,153751.0,56735.0,56735.0,IBRAHIMPATAN,PVT
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),RR,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),2023,FINAL,77510.0,85317.0,142528.0,142528.0,109091.0,116468.0,77510.0,85317.0,93505.0,116553.0,113623.0,113623.0,144839.0,144839.0,151475.0,154783.0,77510.0,113087.0,IBRAHIMPATAN,PVT
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,FINAL,50741.0,50741.0,114484.0,135053.0,92141.0,124085.0,50741.0,50741.0,91158.0,103629.0,138770.0,138770.0,153651.0,153651.0,156651.0,156651.0,64370.0,84071.0,IBRAHIMPATAN,PVT
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,FINAL,40808.0,51825.0,123407.0,142786.0,77564.0,93663.0,58803.0,58803.0,72988.0,92332.0,60276.0,146593.0,137616.0,152832.0,152354.0,152354.0,45796.0,51825.0,IBRAHIMPATAN,PVT
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,CIV,CIVIL ENGINEERING,2023,FINAL,66512.0,90501.0,115919.0,115919.0,151903.0,151903.0,66512.0,90501.0,131758.0,154538.0,66512.0,148356.0,156270.0,156270.0,140803.0,154867.0,66512.0,90501.0,IBRAHIMPATAN,PVT
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2023,FINAL,43200.0,54139.0,80727.0,80727.0,75658.0,83766.0,43200.0,54139.0,66853.0,81142.0,117476.0,117476.0,128155.0,140615.0,137478.0,150477.0,43200.0,54139.0,IBRAHIMPATAN,PVT
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2023,FINAL,38885.0,53856.0,118606.0,136216.0,75979.0,86628.0,70559.0,70559.0,67018.0,68166.0,136865.0,140095.0,156525.0,156525.0,153084.0,156114.0,47301.0,53856.0,IBRAHIMPATAN,PVT
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,CSE,COMPUTER SCIENCE AND ENGINEERING,2023,FINAL,30895.0,30895.0,72279.0,72842.0,60155.0,60155.0,50510.0,50510.0,50473.0,51683.0,54029.0,104989.0,102222.0,112228.0,95614.0,148830.0,36823.0,36823.0,IBRAHIMPATAN,PVT
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY ,2023,FINAL,36830.0,58900.0,91256.0,146320.0,76720.0,95998.0,36830.0,58900.0,69752.0,80026.0,92190.0,92920.0,154315.0,154315.0,153321.0,153321.0,50382.0,64958.0,IBRAHIMPATAN,PVT
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2023,FINAL,38854.0,38854.0,104844.0,138221.0,68819.0,75861.0,61129.0,61129.0,61973.0,73647.0,70396.0,144115.0,151291.0,153072.0,156722.0,156722.0,45843.0,49507.0,IBRAHIMPATAN,PVT
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),2023,FINAL,73618.0,73618.0,131002.0,131002.0,93473.0,116205.0,73618.0,73618.0,85900.0,102032.0,133050.0,133050.0,154951.0,154951.0,147542.0,147542.0,73618.0,77760.0,IBRAHIMPATAN,PVT
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,FINAL,49536.0,60898.0,134590.0,134590.0,97509.0,108916.0,76610.0,76610.0,85378.0,94031.0,119371.0,119371.0,156775.0,156775.0,150391.0,156452.0,67694.0,67694.0,IBRAHIMPATAN,PVT
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,FINAL,43778.0,43778.0,140560.0,140560.0,143300.0,153088.0,43778.0,43778.0,122798.0,122798.0,139775.0,139775.0,148625.0,148625.0,135907.0,153447.0,43778.0,135976.0,IBRAHIMPATAN,PVT
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,INF,INFORMATION TECHNOLOGY,2023,FINAL,42243.0,51149.0,107039.0,107039.0,79604.0,93248.0,67949.0,67949.0,68155.0,77761.0,128625.0,143632.0,146905.0,153397.0,126291.0,151122.0,50500.0,51149.0,IBRAHIMPATAN,PVT
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),WGL,CIV,CIVIL ENGINEERING,2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,NARSAMPET,PVT
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),WGL,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,NARSAMPET,PVT
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),WGL,CSE,COMPUTER SCIENCE AND ENGINEERING,2023,FINAL,82303.0,82303.0,144912.0,144912.0,145001.0,145001.0,82303.0,82303.0,138216.0,139095.0,133135.0,142976.0,156650.0,156650.0,155898.0,155898.0,132946.0,144453.0,NARSAMPET,PVT
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),WGL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,NARSAMPET,PVT
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),WGL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,FINAL,73856.0,73856.0,73856.0,114703.0,118937.0,146780.0,73856.0,73856.0,146485.0,146485.0,118905.0,118905.0,152538.0,152538.0,152421.0,154446.0,73856.0,73856.0,NARSAMPET,PVT
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2023,FINAL,33015.0,46445.0,96067.0,96745.0,58167.0,87447.0,33015.0,46445.0,61559.0,61559.0,132563.0,132563.0,81064.0,154508.0,140354.0,144925.0,40784.0,53610.0,YENKAPALLY,PVT
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2023,FINAL,44795.0,54357.0,117703.0,143521.0,74004.0,91977.0,112695.0,112695.0,71850.0,78076.0,106197.0,106197.0,140631.0,152891.0,152770.0,152770.0,46042.0,54357.0,YENKAPALLY,PVT
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,CIV,CIVIL ENGINEERING,2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,YENKAPALLY,PVT
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2023,FINAL,27458.0,27458.0,77203.0,79795.0,57978.0,60818.0,27458.0,27458.0,51121.0,59584.0,68607.0,68607.0,78288.0,78288.0,72023.0,72023.0,27458.0,40446.0,YENKAPALLY,PVT
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,CSE,COMPUTER SCIENCE AND ENGINEERING,2023,FINAL,30605.0,30605.0,51161.0,95259.0,50878.0,50878.0,30605.0,30605.0,55570.0,55570.0,62543.0,62543.0,76400.0,100563.0,84964.0,120185.0,30605.0,40206.0,YENKAPALLY,PVT
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2023,FINAL,28624.0,36557.0,75886.0,95002.0,63985.0,65137.0,53861.0,53861.0,63299.0,77044.0,28624.0,90657.0,122158.0,126095.0,147683.0,147683.0,36661.0,41593.0,YENKAPALLY,PVT
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,YENKAPALLY,PVT
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,ECM,ELECTRONICS AND COMPUTER ENGINEERING,2023,FINAL,61813.0,89521.0,142398.0,143327.0,138735.0,142954.0,121743.0,121743.0,129164.0,129164.0,61813.0,89521.0,150620.0,150620.0,135050.0,135050.0,130920.0,130920.0,YENKAPALLY,PVT
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,YENKAPALLY,PVT
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),RR,INF,INFORMATION TECHNOLOGY,2023,FINAL,41471.0,45658.0,126865.0,145407.0,86222.0,94630.0,60689.0,63735.0,83109.0,90951.0,111451.0,111451.0,151343.0,151343.0,153914.0,156211.0,45089.0,47493.0,YENKAPALLY,PVT
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KRM,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,KARIMNAGAR,PVT
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KRM,CIV,CIVIL ENGINEERING,2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,KARIMNAGAR,PVT
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KRM,CSE,COMPUTER SCIENCE AND ENGINEERING,2023,FINAL,57371.0,58415.0,146512.0,146512.0,85550.0,89514.0,87262.0,87262.0,94531.0,94531.0,125846.0,142750.0,154180.0,155442.0,151961.0,156774.0,105299.0,105299.0,KARIMNAGAR,PVT
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KRM,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,KARIMNAGAR,PVT
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KRM,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,KARIMNAGAR,PVT
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KRM,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,FINAL,75405.0,75405.0,75405.0,75405.0,75405.0,75405.0,75405.0,75405.0,75405.0,75405.0,75405.0,75405.0,110610.0,110610.0,75405.0,75405.0,75405.0,75405.0,KARIMNAGAR,PVT
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JTL,CSE,COMPUTER SCIENCE AND ENGINEERING,2023,FINAL,11878.0,11878.0,22198.0,25711.0,18757.0,18757.0,57215.0,57215.0,18528.0,18821.0,25236.0,25259.0,30319.0,30319.0,50409.0,50409.0,14500.0,15143.0,JAGITIAL,UNIV
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JTL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,FINAL,23386.0,32027.0,32113.0,37077.0,33067.0,33067.0,23386.0,142863.0,36866.0,36866.0,56664.0,56664.0,63016.0,95584.0,57151.0,57151.0,38447.0,75119.0,JAGITIAL,UNIV
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JTL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,FINAL,33753.0,51169.0,50416.0,51169.0,67564.0,79394.0,33753.0,51169.0,52135.0,52135.0,96210.0,109910.0,88874.0,110604.0,107556.0,107556.0,83291.0,136675.0,JAGITIAL,UNIV
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JTL,INF,INFORMATION TECHNOLOGY,2023,FINAL,22069.0,22069.0,27011.0,27011.0,29395.0,29395.0,22069.0,22069.0,32603.0,32603.0,49198.0,93556.0,66027.0,66027.0,62316.0,62316.0,27877.0,27877.0,JAGITIAL,UNIV
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JTL,MEC,MECHANICAL ENGINEERING,2023,FINAL,52425.0,58918.0,153333.0,153333.0,139381.0,139381.0,96488.0,96488.0,125961.0,125961.0,113091.0,113091.0,153171.0,155733.0,150520.0,150596.0,112509.0,112509.0,JAGITIAL,UNIV
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,HYD,DTD,DIGITAL TECHNIQUES FOR DESIGN AND PLANNING,2023,FINAL,73531.0,75657.0,141003.0,141003.0,134454.0,134454.0,73531.0,75657.0,85464.0,98083.0,119220.0,119220.0,127776.0,135561.0,73531.0,147810.0,121901.0,141441.0,MASABTANK,SF
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,MDL,BIO,BIO-TECHNOLOGY,2023,FINAL,44808.0,44808.0,129910.0,129910.0,73903.0,98525.0,44808.0,44808.0,68311.0,68311.0,85567.0,85567.0,122852.0,122852.0,104078.0,152859.0,98679.0,126244.0,HYDERABAD,UNIV
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,MDL,CHE,CHEMICAL ENGINEERING,2023,FINAL,28633.0,28633.0,45240.0,48804.0,35904.0,46825.0,43958.0,43958.0,54341.0,54341.0,101570.0,101570.0,87023.0,92037.0,96552.0,96552.0,50319.0,50319.0,HYDERABAD,UNIV
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,MDL,CIV,CIVIL ENGINEERING,2023,FINAL,16772.0,16772.0,34818.0,34818.0,28904.0,28904.0,37136.0,42340.0,32304.0,32304.0,58834.0,66175.0,38748.0,38748.0,39042.0,52837.0,21589.0,38023.0,HYDERABAD,UNIV
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,MDL,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2023,FINAL,3281.0,4080.0,7945.0,12316.0,5957.0,6989.0,3281.0,10576.0,6469.0,10107.0,8377.0,9033.0,13372.0,13372.0,13388.0,18188.0,4213.0,5805.0,HYDERABAD,UNIV
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,2023,FINAL,1594.0,1738.0,4274.0,5698.0,2051.0,2051.0,1594.0,1738.0,2885.0,2885.0,2365.0,2365.0,8611.0,10302.0,8653.0,8653.0,2525.0,2525.0,HYDERABAD,UNIV
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,MDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2023,FINAL,2486.0,2623.0,6366.0,6366.0,3158.0,3901.0,2486.0,2623.0,3716.0,4556.0,6244.0,6244.0,12704.0,12704.0,10690.0,10690.0,3189.0,3189.0,HYDERABAD,UNIV
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,MDL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,FINAL,3651.0,6307.0,12520.0,12520.0,7340.0,7523.0,5143.0,6307.0,5937.0,6307.0,4791.0,6307.0,16857.0,16857.0,12169.0,16057.0,6263.0,6307.0,HYDERABAD,UNIV
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,MDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,FINAL,10499.0,11007.0,27973.0,27973.0,12133.0,12133.0,21711.0,21711.0,18736.0,30766.0,36168.0,52042.0,24006.0,25098.0,21088.0,29804.0,12328.0,14493.0,HYDERABAD,UNIV
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,MDL,GEO,GEO INFORMATICS,2023,FINAL,52369.0,59541.0,134289.0,134289.0,126949.0,126949.0,52369.0,117674.0,118943.0,142317.0,119110.0,124101.0,147966.0,150835.0,149623.0,151509.0,101785.0,101785.0,HYDERABAD,UNIV
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,MDL,MEC,MECHANICAL ENGINEERING,2023,FINAL,12617.0,16502.0,18512.0,66180.0,17092.0,27648.0,12617.0,16502.0,27350.0,29927.0,54645.0,130198.0,47261.0,48243.0,37258.0,39507.0,17297.0,44793.0,HYDERABAD,UNIV
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,MDL,MET,METALLURGICAL ENGINEERING,2023,FINAL,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,156852.0,HYDERABAD,UNIV
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,MDL,CIV,CIVIL ENGINEERING,2023,FINAL,48502.0,48502.0,65014.0,92988.0,63374.0,75787.0,116061.0,116061.0,79397.0,93711.0,82989.0,133279.0,79635.0,115875.0,113888.0,121096.0,88009.0,103720.0,KUKATPALLY,SF
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,MDL,CSE,COMPUTER SCIENCE AND ENGINEERING,2023,FINAL,6190.0,6190.0,14946.0,14946.0,10037.0,11074.0,6190.0,6190.0,6394.0,10385.0,11524.0,26133.0,22122.0,22122.0,23187.0,29569.0,8471.0,8471.0,KUKATPALLY,SF
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,MDL,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,2023,FINAL,14282.0,14282.0,35361.0,46017.0,15954.0,18002.0,14282.0,21927.0,15654.0,15654.0,16105.0,37850.0,30567.0,30567.0,35334.0,35334.0,14282.0,15255.0,KUKATPALLY,SF
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,MDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,2023,FINAL,17849.0,22002.0,51456.0,83835.0,44782.0,50327.0,41037.0,41037.0,39242.0,39242.0,124318.0,138667.0,60882.0,65505.0,74303.0,74303.0,25814.0,48374.0,KUKATPALLY,SF
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,MDL,MMS,BTECH MECHANICAL WITH MTECH MANUFACTURING  SYSTEMS,2023,FINAL,51550.0,51550.0,63148.0,116872.0,80891.0,80891.0,51550.0,51550.0,97447.0,111692.0,51550.0,51550.0,141776.0,155402.0,109354.0,151478.0,54059.0,70528.0,KUKATPALLY,SF
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,MDL,MTE,BTECH MECHANICAL WITH MTECH THERMAL ENGG,2023,FINAL,34035.0,112595.0,117076.0,117076.0,124414.0,129400.0,34035.0,112595.0,115720.0,139192.0,139159.0,139159.0,147643.0,147643.0,150984.0,150984.0,101071.0,112595.0,KUKATPALLY,SF
